"title","url","stars","name","reviewUrl","text"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid bersih
Karpet wangi
Ada kolam ikan dan burung
Hati"" barang bawaan kalian, jaga selalu dari pandangan anda"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Alhamdulillah pernah sholat dimasjid namira"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yang indah❤️"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yang cukup besar, mewah dan area parkir yang luas di kecamatan Tikung kabupaten Lamongan (selatan kota)"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Disini enak, masjid bagus, bersih, luas parkirannya"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Alhamdulillah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yang sangat megah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjidnya bagus, bersih. Pertama kali ke sini tahun 2024, kedua kali Agustus 2025, masih terawat & bersih masjidnya. AC nya dingin sekali. Ke sini selalu pas waktunya sholat maghrib, berjamaah, imam yang pertama kali & kunjungan kedua sama bagusnya bacaan suratnya. Cuma agak mikir kenapa tidak ramai penuh jamaahnya, padahal kesana selalu pas weekend."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempat ibadah sholat yang sangat recommended, tempatnya luas estetik menyejukkan nyaman dan terjaga sekali kebersihannya."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,"Sebenarnya masjidnya lumayan bagus tempat parkir juga luas.. Tapi sempat kecewa sama satpam yang jaga di parkiran mobil dalam.. orangnya seperti curiga di kira saya mau maling🥺.. Padahal kan tempat wisata wajarlah pengunjung pengin tau semua isinya tapi petanyaannya bikin bad mood.. Pak Satpamnya semoga bisa memperbaiki diri.. Biar pengunjung tidak kecewa.."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yang nyaman. Banyak nambah ilmu di sini"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Selalu berhasil membuat hati tentram"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Desain masjid bagus, tempat bersih dan nyaman untuk sholat..."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Nice"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid sangat besar, parkir sangat luas, pas banget buat transit perjalanan di lamongan"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Rumah ibadah yang bersih dan rapi"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"MasyaAllah bagus dan bersih sekali masjidnya, halamannya luas. Kekurangannya satu, kalo malem banyak nyamuknya"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Bagus masjidnya. Bersih banget, shalat di dalem rasanya masyaAllah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Cuma mampir buat sholat , masjid yg bagus dan besar nyaman untuk menjalankan ibadah sholat"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","4",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Selalu nangis klo shalat disini. Imam bacaannya bikin nangis 🥹
kamar mandi bersih, pkoknya bagussss."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"masjid penuh kenangan dg mendiang ibu 🥺
alfatihah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Alhamdulillahirobbil'alaimin.  Semoga bimbel cabaca semakin menebar manfaat kepada anak². Anak² berikan allah kemudahan dan kefahaman dalam setiap ilmu yg dipelajari. Aamiin ya robbal alamin 🤲🏻🤗"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Tempat ibadah sekaligus melepas penat.. subhanallah"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid pribadi milik orang dermawan lamongan. Masjid yg nyaman bersih dan luas."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masyaallah tabarakallah, terimakasih sudah membangun dan merawat masjid seindah ini..😭 bersih, nyaman, keren, mewah bangett"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Masjid yang bagus"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Alhamdulillah bisa sholat dhuhur berjamaah di sini..."
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"Bagusss.....
Suasana nyaman"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,"baru pertama kali kesini Dann di sambut dgn ikan masjid yang ademm nyaman sekali buat sholat dan istirahat"
"Namira Mosque","https://www.google.com/maps/search/?api=1&query=Namira%20Mosque&query_place_id=ChIJpWXYdHL3dy4RAIu8f-beZvo","5",,,
